 -1.23958245e+00 1.58269258e+00 -1.00000000e+00
 2.37010966e+00 -1.22215759e+00 -1.00000000e+00
 -1.05330234e+00 3.73933533e+00 1.00000000e+00
 -1.14812210e+00 -4.00433045e+00 -1.00000000e+00
 -8.84774790e-01 2.03106515e+00 1.00000000e+00
 -1.82715655e+00 -2.10835874e+00 -1.00000000e+00
 3.24646519e+00 4.59585442e+00 1.00000000e+00
 -4.56040851e+00 -8.81089443e-01 -1.00000000e+00
 4.83811922e+00 -3.35487979e+00 -1.00000000e+00
 4.87961249e+00 -3.60780478e+00 -1.00000000e+00
 4.74586571e-01 1.65937208e+00 1.00000000e+00
 2.23249826e+00 3.65996373e+00 1.00000000e+00
 3.41912141e+00 2.05204141e+00 1.00000000e+00
 -2.59962477e+00 -6.16459508e-01 -1.00000000e+00
 2.98228513e-01 4.67890050e+00 1.00000000e+00
 4.83169207e+00 -1.84724800e-01 1.00000000e+00
 1.07168455e+00 2.39162954e+00 1.00000000e+00
 2.09783749e+00 2.83808872e+00 1.00000000e+00
 -4.82315170e+00 2.44122360e+00 -1.00000000e+00
 4.82727462e+00 3.29887263e+00 1.00000000e+00
 3.37200440e+00 2.90740833e+00 1.00000000e+00
 2.53904237e+00 9.72987617e-01 1.00000000e+00
 -2.40929208e-01 1.07282304e-01 -1.00000000e+00
 -9.00601657e-01 -1.18223756e+00 -1.00000000e+00
 7.85054319e-01 1.92109013e+00 1.00000000e+00
 4.22138681e+00 1.42818342e+00 1.00000000e+00
 -4.13912025e+00 -2.41239137e+00 -1.00000000e+00
 -1.89339720e+00 3.22519568e+00 1.00000000e+00
 8.72454248e-01 -1.78063317e+00 -1.00000000e+00
 3.99047849e+00 -7.64649147e-01 1.00000000e+00
 -4.25941982e+00 2.13682660e+00 -1.00000000e+00
 2.59471637e+00 3.59468820e+00 1.00000000e+00
 1.79963650e+00 3.63383711e-01 1.00000000e+00
 5.26347211e-01 -1.50599131e+00 -1.00000000e+00
 3.21383418e+00 -4.34994063e+00 -1.00000000e+00
 -2.56387809e+00 -6.97760571e-01 -1.00000000e+00
 1.40479309e+00 -1.21066186e+00 -1.00000000e+00
 1.20924138e+00 -4.29112655e+00 -1.00000000e+00
 -2.58156218e+00 3.29686501e+00 1.00000000e+00
 2.99295158e+00 9.25883900e-01 1.00000000e+00
 -3.96499465e+00 -1.79921878e+00 -1.00000000e+00
 4.40160706e+00 1.97724884e+00 1.00000000e+00
 1.30583028e-01 -1.29305302e+00 -1.00000000e+00
 -3.80044762e+00 -4.82833164e+00 -1.00000000e+00
 -6.44297784e-01 2.00788848e+00 1.00000000e+00
 4.92933801e+00 -4.43029050e+00 -1.00000000e+00
 6.66489563e-01 -4.40485609e+00 -1.00000000e+00
 -8.40978073e-01 4.45009545e+00 1.00000000e+00
 1.75241422e+00 -1.67354801e+00 -1.00000000e+00
 3.17396368e+00 -2.97291985e+00 -1.00000000e+00
 1.64655759e+00 -1.89812836e+00 -1.00000000e+00
 2.13840913e-02 3.99418638e-01 -1.00000000e+00
 -3.02326219e+00 -3.84148161e+00 -1.00000000e+00
 -3.84471346e-01 -4.82143797e+00 -1.00000000e+00
 1.99898554e+00 -2.25883354e+00 -1.00000000e+00
 4.23459071e+00 3.97387592e+00 1.00000000e+00
 2.22409225e+00 -9.30131206e-01 -1.00000000e+00
 4.91777805e+00 -6.99575612e-01 1.00000000e+00
 -1.35433614e+00 1.01722848e+00 -1.00000000e+00
 1.54801065e+00 4.59512111e+00 1.00000000e+00
 -4.97215409e+00 -3.04660212e+00 -1.00000000e+00
 -3.67117480e+00 -1.09268683e+00 -1.00000000e+00
 -2.45516935e+00 1.23606593e+00 -1.00000000e+00
 -5.54507739e-01 -4.16205185e+00 -1.00000000e+00
 -1.17538786e+00 -4.23586745e+00 -1.00000000e+00
 -5.23317231e-01 -2.32352799e+00 -1.00000000e+00
 1.17806459e+00 3.84278354e+00 1.00000000e+00
 9.25544472e-02 -9.30300011e-01 -1.00000000e+00
 3.12497526e+00 -1.82155614e+00 -1.00000000e+00
 2.38650637e+00 -4.52795364e+00 -1.00000000e+00
 -2.90358567e+00 -4.28147114e+00 -1.00000000e+00
 2.01199423e+00 -2.59016293e+00 -1.00000000e+00
 -5.41942609e-01 1.78076287e+00 1.00000000e+00
 -1.80794370e+00 -2.62770429e+00 -1.00000000e+00
 4.18335026e+00 2.89341697e+00 1.00000000e+00
 -1.19934706e+00 -2.74901010e+00 -1.00000000e+00
 -1.66384343e+00 -7.72292464e-01 -1.00000000e+00
 -2.10990536e+00 2.04398184e+00 -1.00000000e+00
 -4.75036955e+00 -4.15530525e+00 -1.00000000e+00
 -4.49493927e+00 2.52331998e+00 -1.00000000e+00
 3.66849279e+00 -2.49991041e+00 -1.00000000e+00
 -7.66463101e-01 3.62914183e+00 1.00000000e+00
 2.58655264e+00 4.89624961e+00 1.00000000e+00
 3.03371209e+00 4.37904971e+00 1.00000000e+00
 -4.31661371e+00 3.26916869e+00 1.00000000e+00
 2.69478811e+00 -4.66774935e+00 -1.00000000e+00
 -2.33830014e+00 -1.79387905e+00 -1.00000000e+00
 -3.26582229e+00 -1.82222880e+00 -1.00000000e+00
 -3.91008203e+00 -1.27926017e+00 -1.00000000e+00
 -3.54550730e+00 1.65356662e+00 -1.00000000e+00
 -2.34397920e+00 -6.19299377e-01 -1.00000000e+00
 9.16286313e-01 -3.36827646e+00 -1.00000000e+00
 4.85941232e+00 -4.83796646e+00 -1.00000000e+00
 -2.49786423e+00 -1.87162558e+00 -1.00000000e+00
 3.88740351e-01 1.11591086e+00 1.00000000e+00
 -1.27954660e+00 -1.16009914e+00 -1.00000000e+00
 -1.62994968e+00 1.98604355e+00 1.00000000e+00
 -3.15406839e+00 9.17769365e-01 -1.00000000e+00
 -3.34343329e+00 -3.75865596e+00 -1.00000000e+00
 -9.87259425e-01 -3.35087694e-01 -1.00000000e+00
 4.24228748e-01 3.98775462e+00 1.00000000e+00
 3.03602700e+00 4.08032638e-01 1.00000000e+00
 1.62110198e+00 -3.90761209e+00 -1.00000000e+00
 3.95535973e+00 2.31985829e+00 1.00000000e+00
 -1.09769589e+00 4.84336790e+00 1.00000000e+00
 -3.55045360e+00 1.92738492e+00 -1.00000000e+00
 1.39985978e+00 2.40567267e+00 1.00000000e+00
 -3.22199358e+00 2.10377040e+00 -1.00000000e+00
 4.10043060e-01 -2.09919369e+00 -1.00000000e+00
 -2.07392382e+00 -1.73025351e+00 -1.00000000e+00
 3.68132648e+00 -1.60146727e+00 -1.00000000e+00
 -5.69521398e-02 2.13794073e+00 1.00000000e+00
 2.58963559e+00 4.46830230e+00 1.00000000e+00
 1.30614094e+00 3.46974616e+00 1.00000000e+00
 4.28352118e-01 -4.98653588e+00 -1.00000000e+00
 -6.39013694e-01 4.04533937e+00 1.00000000e+00
 -3.09025462e+00 8.99720708e-02 -1.00000000e+00
 -3.29833736e+00 1.63986958e+00 -1.00000000e+00
 -4.12428528e+00 -4.91016006e+00 -1.00000000e+00
 2.29453504e+00 7.90697881e-01 1.00000000e+00
 -3.66591078e+00 -4.32236432e+00 -1.00000000e+00
 -4.31291500e+00 3.84667875e+00 1.00000000e+00
 -4.47191087e-01 -4.89609408e+00 -1.00000000e+00
 -4.83611528e+00 -3.97735507e+00 -1.00000000e+00
 3.19821802e+00 4.09650324e+00 1.00000000e+00
 2.45320191e+00 3.29946293e+00 1.00000000e+00
 -5.22714121e-01 -4.86494965e+00 -1.00000000e+00
 -9.99351137e-02 1.50504184e+00 1.00000000e+00
 2.56796706e+00 -3.34250085e+00 -1.00000000e+00
 3.75604308e-01 2.27872260e+00 1.00000000e+00
 3.71845630e+00 -7.51829007e-01 1.00000000e+00
 -4.94035514e-01 -4.65686841e+00 -1.00000000e+00
 4.74463582e+00 3.04658323e+00 1.00000000e+00
 7.62471059e-01 -1.27997971e+00 -1.00000000e+00
 -4.58890183e+00 -2.48573074e+00 -1.00000000e+00
 1.29395193e+00 -4.35132990e+00 -1.00000000e+00
 -3.64903064e+00 -7.68972792e-01 -1.00000000e+00
 3.20743343e+00 -5.86623572e-01 1.00000000e+00
 1.32103012e-01 -1.41160694e+00 -1.00000000e+00
 -2.57518093e+00 -1.86129023e+00 -1.00000000e+00
 4.73024375e+00 -6.78331328e-01 1.00000000e+00
 4.38184911e+00 -4.14650697e+00 -1.00000000e+00
 -4.93582003e+00 5.16937094e-01 -1.00000000e+00
 -1.38137587e+00 -4.41865035e+00 -1.00000000e+00
 -3.49529886e+00 -2.77038456e+00 -1.00000000e+00
 1.91854972e-01 -2.11414438e+00 -1.00000000e+00
 -6.37855756e-01 -1.33508442e+00 -1.00000000e+00
 7.91348493e-02 7.89533830e-01 -1.00000000e+00
 2.52996739e+00 1.30326218e+00 1.00000000e+00
 -2.32845699e+00 -3.17974253e+00 -1.00000000e+00
 -4.32050170e+00 2.27924375e+00 -1.00000000e+00
 -2.88483167e+00 1.15655114e+00 -1.00000000e+00
 -4.50597849e+00 -1.48462941e+00 -1.00000000e+00
 -1.61606146e+00 1.79936848e+00 -1.00000000e+00
 -5.92483601e-01 -4.76053481e+00 -1.00000000e+00
 2.37648488e+00 -1.63546746e+00 -1.00000000e+00
 2.71499995e+00 -3.88330693e+00 -1.00000000e+00
 2.45737702e+00 3.17775120e+00 1.00000000e+00
 3.51428603e-01 2.59903128e+00 1.00000000e+00
 -4.89846596e+00 -3.34418345e+00 -1.00000000e+00
 -4.67713207e+00 3.66334641e+00 1.00000000e+00
 -2.71886031e+00 -5.24441881e-01 -1.00000000e+00
 -3.81547163e+00 1.77618156e-01 -1.00000000e+00
 -2.67175905e+00 4.52634323e+00 1.00000000e+00
 4.56592600e+00 2.66285873e+00 1.00000000e+00
 -6.37508192e-01 1.54691523e+00 1.00000000e+00
 -2.33682307e+00 7.56541811e-01 -1.00000000e+00
 -2.80796023e+00 1.98199694e+00 -1.00000000e+00
 1.16439799e+00 3.15482747e+00 1.00000000e+00
 2.73163065e+00 -3.49554459e-01 1.00000000e+00
 -2.58375183e+00 -3.25573414e+00 -1.00000000e+00
 4.54386136e+00 -1.88811322e+00 -1.00000000e+00
 2.50070700e+00 -6.48519248e-01 -1.00000000e+00
 -3.33507253e+00 -2.21794957e+00 -1.00000000e+00
 3.92339706e+00 -2.28858246e-01 1.00000000e+00
 1.02132899e+00 6.03417903e-01 1.00000000e+00
 1.58319483e-01 -1.56075976e+00 -1.00000000e+00
 -1.69928849e+00 -8.95019097e-01 -1.00000000e+00
 -6.25617558e-01 2.01500337e+00 1.00000000e+00
 -2.61708938e+00 3.58315313e+00 1.00000000e+00
 2.62732042e+00 1.37935174e+00 1.00000000e+00
 2.19271281e+00 6.25176801e-01 1.00000000e+00
 7.80829512e-01 -3.17149822e-01 -1.00000000e+00
 4.55534370e+00 -2.77281992e+00 -1.00000000e+00
 -1.74257316e+00 -1.08712185e+00 -1.00000000e+00
 3.81401439e+00 -4.98632022e+00 -1.00000000e+00
 -3.73046614e+00 4.47532742e+00 1.00000000e+00
 3.06159410e+00 4.05772505e+00 1.00000000e+00
 2.65236930e+00 3.76842509e+00 1.00000000e+00
 2.39071156e+00 -3.00387423e+00 -1.00000000e+00
 -8.51503644e-01 -4.07071320e+00 -1.00000000e+00
 4.30566222e+00 4.32336831e+00 1.00000000e+00
 3.39166199e+00 2.74848709e-01 1.00000000e+00
 -3.10264906e+00 -1.22779217e+00 -1.00000000e+00
 -4.74100372e+00 1.99356645e+00 -1.00000000e+00
 -2.03139861e+00 4.14574076e+00 1.00000000e+00
 3.73061609e-01 -4.85868463e+00 -1.00000000e+00
 -3.77409918e+00 -2.01758186e+00 -1.00000000e+00
 2.34084012e+00 5.14067021e-01 1.00000000e+00
 8.89159717e-01 -4.05294868e+00 -1.00000000e+00
 -9.57472972e-01 7.73195952e-01 -1.00000000e+00
 3.31803817e+00 -3.41185502e+00 -1.00000000e+00
 -3.46582032e+00 -4.82352340e-01 -1.00000000e+00
 2.14490181e+00 -1.95671181e+00 -1.00000000e+00
 -9.38188371e-01 5.69110434e-01 -1.00000000e+00
 -2.82332724e+00 -3.54997609e+00 -1.00000000e+00
 3.29867908e+00 1.72370186e+00 1.00000000e+00
 -2.20336547e+00 2.15866756e+00 1.00000000e+00
 -2.80036503e+00 1.27374294e+00 -1.00000000e+00
 6.40986775e-01 -2.46700879e+00 -1.00000000e+00
 -3.76007504e-02 -3.21015582e+00 -1.00000000e+00
 1.06058877e+00 1.37966960e+00 1.00000000e+00
 4.78130107e+00 -1.55167179e+00 -1.00000000e+00
 -2.40847215e+00 1.84817810e+00 -1.00000000e+00
 -3.71635672e+00 -2.14926198e+00 -1.00000000e+00
 -4.27949033e+00 2.86803976e+00 -1.00000000e+00
 -3.91249478e+00 -3.79882847e+00 -1.00000000e+00
 1.29228507e+00 -5.30865299e-01 -1.00000000e+00
 -4.82197832e+00 4.64796529e+00 1.00000000e+00
 3.42866534e+00 4.00151123e+00 1.00000000e+00
 -4.15856620e+00 -1.39582037e+00 -1.00000000e+00
 -6.17373411e-01 -4.03688098e+00 -1.00000000e+00
 4.57599284e+00 -4.66805984e+00 -1.00000000e+00
 -6.84407472e-01 -3.53797971e+00 -1.00000000e+00
 4.81010575e+00 -1.55969910e+00 -1.00000000e+00
 -2.32145775e+00 -4.13289523e+00 -1.00000000e+00
 -2.84378080e+00 -2.64239698e+00 -1.00000000e+00
 -1.93141595e+00 1.16192813e+00 -1.00000000e+00
 -3.22048782e+00 -1.71393489e+00 -1.00000000e+00
 2.76100496e+00 -2.82853202e-01 1.00000000e+00
 -3.03554421e+00 3.57553770e+00 1.00000000e+00
 2.22361322e+00 2.46371292e+00 1.00000000e+00
 4.47447778e+00 -1.66957198e+00 -1.00000000e+00
 -1.18844112e+00 2.99628268e+00 1.00000000e+00
 3.00938322e+00 9.94196130e-01 1.00000000e+00
 -3.58751576e+00 4.18237865e+00 1.00000000e+00
 3.17148297e+00 2.77117007e+00 1.00000000e+00
 1.91415842e+00 1.46775766e+00 1.00000000e+00
 9.24292435e-01 4.81799923e+00 1.00000000e+00
 3.06777008e+00 -2.84252333e+00 -1.00000000e+00
 -3.07625942e+00 -4.90770643e+00 -1.00000000e+00
 3.30032045e+00 2.37895401e+00 1.00000000e+00
 1.81141503e+00 1.99315082e+00 1.00000000e+00
 -2.65829857e+00 1.10776378e+00 -1.00000000e+00
 -3.38731705e+00 2.47201592e+00 -1.00000000e+00
 -9.31830789e-01 -1.13280316e+00 -1.00000000e+00
 -1.75803023e+00 4.62241767e+00 1.00000000e+00
 1.73327899e+00 -1.94584252e+00 -1.00000000e+00
 3.07556801e+00 2.94140893e+00 1.00000000e+00
 -6.86486175e-01 2.90832856e+00 1.00000000e+00
 -1.18664212e+00 4.84823802e+00 1.00000000e+00
 4.07429813e+00 2.52929698e+00 1.00000000e+00
 -6.39571433e-01 -2.82346679e-01 -1.00000000e+00
 -3.20179990e+00 -1.21043311e+00 -1.00000000e+00
 -4.39853088e-01 3.36173247e+00 1.00000000e+00
 2.41429465e+00 -6.45161762e-01 -1.00000000e+00
 -1.69396906e+00 3.50198816e+00 1.00000000e+00
 -3.76555681e+00 -1.58717949e+00 -1.00000000e+00
 2.68177615e+00 -2.94659065e-01 1.00000000e+00
 6.50549942e-01 -2.48307979e+00 -1.00000000e+00
 1.25644326e+00 1.46893038e+00 1.00000000e+00
 3.37433683e+00 1.70006660e-01 1.00000000e+00
 1.71947556e+00 1.74619358e+00 1.00000000e+00
 -2.00921509e+00 -1.66868043e+00 -1.00000000e+00
 3.38915763e+00 1.65611810e+00 1.00000000e+00
 -2.15434495e-01 3.22723175e+00 1.00000000e+00
 1.93046943e+00 -4.08720351e+00 -1.00000000e+00
 4.10582690e+00 3.79834860e+00 1.00000000e+00
 -2.48489817e+00 3.97238219e+00 1.00000000e+00
 -2.92830391e+00 -2.03132280e+00 -1.00000000e+00
 -3.21115809e+00 1.73749756e+00 -1.00000000e+00
 1.33057738e+00 -1.90956957e+00 -1.00000000e+00
 4.63112352e+00 -2.97483935e+00 -1.00000000e+00
 -3.71498368e+00 4.37437551e+00 1.00000000e+00
 -1.40396755e+00 -1.76928545e+00 -1.00000000e+00
 2.40313998e+00 1.26758273e+00 1.00000000e+00
 -2.77820733e+00 1.40382054e+00 -1.00000000e+00
 -1.16452024e-01 -9.89670066e-01 -1.00000000e+00
 -9.54598249e-01 -1.10771869e+00 -1.00000000e+00
 -4.26799776e+00 -1.78752455e+00 -1.00000000e+00
 -5.32154656e-01 1.57073666e+00 1.00000000e+00
 -4.45924147e+00 -1.29367906e+00 -1.00000000e+00
 -3.69501677e-02 4.27061553e+00 1.00000000e+00
 3.18884191e+00 -3.02328395e+00 -1.00000000e+00
 2.78331872e+00 4.29165771e+00 1.00000000e+00
 1.74072577e+00 -2.78643472e+00 -1.00000000e+00
 -4.35364241e-01 3.29452769e+00 1.00000000e+00
 4.16698084e+00 7.53162798e-01 1.00000000e+00
 -1.69003419e+00 -4.67776804e+00 -1.00000000e+00
 -4.87901375e+00 -4.46221581e+00 -1.00000000e+00
 8.11164861e-01 -2.31162038e+00 -1.00000000e+00
 1.16001577e+00 4.46585125e+00 1.00000000e+00
 -2.73544334e+00 2.06571787e+00 -1.00000000e+00
 -2.45164852e-01 3.28349444e+00 1.00000000e+00
 -9.05295991e-02 4.47315797e+00 1.00000000e+00
 -2.22751774e-01 2.70694611e+00 1.00000000e+00
 -1.30576003e-01 -2.34230671e+00 -1.00000000e+00
 -2.94900388e+00 -3.09837083e+00 -1.00000000e+00
 4.94743659e+00 -1.59158970e+00 -1.00000000e+00
 1.94264000e+00 4.04765359e+00 1.00000000e+00
 -3.72058200e+00 -3.51967032e+00 -1.00000000e+00
 -1.35276049e+00 -1.43999167e+00 -1.00000000e+00
 4.27690807e+00 -4.94958520e+00 -1.00000000e+00
 9.67302752e-01 4.06734732e+00 1.00000000e+00
 1.89916476e+00 -3.76186406e+00 -1.00000000e+00
 4.48026166e-02 -4.49784209e+00 -1.00000000e+00
 -4.98605775e+00 -2.20409195e+00 -1.00000000e+00
 -4.21397465e+00 1.79363885e+00 -1.00000000e+00
 -2.32769433e+00 -3.07466574e+00 -1.00000000e+00
 -1.83601790e+00 4.60988620e+00 1.00000000e+00
 4.10816087e+00 1.11597167e+00 1.00000000e+00
 -4.38300449e+00 -9.10567006e-01 -1.00000000e+00
 2.96343551e+00 2.97036897e+00 1.00000000e+00
 1.85607235e+00 3.01524955e+00 1.00000000e+00
 4.26039487e+00 1.83077963e+00 1.00000000e+00
 3.93984657e+00 -4.69893726e+00 -1.00000000e+00
 1.04073489e+00 5.26160009e-01 1.00000000e+00
 -3.05857022e+00 4.57444152e+00 1.00000000e+00
 -4.61344055e+00 -3.76812520e+00 -1.00000000e+00
 -5.60870598e-01 7.62133229e-01 -1.00000000e+00
 -4.20234492e+00 -5.40434231e-02 -1.00000000e+00
 4.36132904e+00 1.91756253e+00 1.00000000e+00
 -1.38391699e-01 2.22223766e+00 1.00000000e+00
 -1.28176369e+00 -6.71731085e-01 -1.00000000e+00
 -3.75756441e+00 1.05745976e+00 -1.00000000e+00
 -1.24780689e+00 -2.14747778e+00 -1.00000000e+00
 -6.54444406e-01 4.46385595e+00 1.00000000e+00
 3.91963407e+00 -4.90726598e+00 -1.00000000e+00
 -4.51005242e+00 -2.87011897e+00 -1.00000000e+00
 -4.23016790e+00 -4.20669898e+00 -1.00000000e+00
 1.89223895e+00 1.59504478e+00 1.00000000e+00
 -1.42289699e+00 1.76618217e-01 -1.00000000e+00
 9.03093752e-01 7.23327082e-01 1.00000000e+00
 3.85914959e-01 4.12778011e+00 1.00000000e+00
 -1.02549583e+00 4.16370057e+00 1.00000000e+00
 1.04912202e+00 -3.80440527e+00 -1.00000000e+00
 1.74949576e-01 2.67956258e+00 1.00000000e+00
 3.47190705e+00 2.47093200e+00 1.00000000e+00
 3.17996644e+00 3.22115001e+00 1.00000000e+00
 4.09247625e+00 -2.18121432e-01 1.00000000e+00
 -2.26322003e+00 1.33046441e+00 -1.00000000e+00
 -2.98949034e+00 1.89256417e+00 -1.00000000e+00
 4.92027349e+00 1.24346867e+00 1.00000000e+00
 -3.73278727e+00 -2.11198921e+00 -1.00000000e+00
 -2.36982769e+00 3.56672839e+00 1.00000000e+00
 -1.41664943e+00 1.77520242e+00 1.00000000e+00
 3.50218271e-01 2.61251366e+00 1.00000000e+00
 -4.57308859e+00 -3.07007879e+00 -1.00000000e+00
 4.57515648e+00 -4.42051946e+00 -1.00000000e+00
 -7.08062028e-01 -1.52998791e+00 -1.00000000e+00
 -1.95792356e+00 -9.08509716e-01 -1.00000000e+00
 -4.40808068e-01 3.53286319e+00 1.00000000e+00
 4.04008513e+00 7.68683223e-01 1.00000000e+00
 2.89455513e+00 -3.72111959e+00 -1.00000000e+00
 4.21453388e+00 4.20469389e+00 1.00000000e+00
 -3.47898658e+00 -3.07345642e+00 -1.00000000e+00
 -4.29388943e+00 -1.55057289e+00 -1.00000000e+00
 -1.51438285e+00 2.28179606e+00 1.00000000e+00
 -4.83422438e+00 3.37084223e+00 -1.00000000e+00
 9.22235142e-01 2.11610584e+00 1.00000000e+00
 1.56962535e+00 -2.90023872e+00 -1.00000000e+00
 1.01412513e+00 8.72837584e-01 1.00000000e+00
 -9.21674574e-02 7.15363778e-01 -1.00000000e+00
 3.48994209e+00 -2.71582063e+00 -1.00000000e+00
 1.92897005e+00 1.74630208e+00 1.00000000e+00
 4.12861831e+00 4.37646435e+00 1.00000000e+00
 1.41854577e+00 -1.50629879e+00 -1.00000000e+00
 -3.15393591e+00 -6.60497299e-01 -1.00000000e+00
 -3.01613222e-01 -4.31016365e+00 -1.00000000e+00
 -3.84219965e+00 -2.15867456e+00 -1.00000000e+00
 -8.76344793e-02 2.15712256e+00 1.00000000e+00
 -3.44223518e+00 -1.94081495e+00 -1.00000000e+00
 3.06326246e+00 2.98986069e+00 1.00000000e+00
 2.50280566e+00 -3.98082046e-01 -1.00000000e+00
 -4.28454896e+00 -2.38390906e+00 -1.00000000e+00
 -7.41430702e-01 2.60280078e+00 1.00000000e+00
 2.54812325e-01 1.47832546e+00 1.00000000e+00
 4.85831101e+00 -2.63261592e+00 -1.00000000e+00
 1.66780978e-01 -3.58694413e+00 -1.00000000e+00
 -1.69364365e+00 4.18296750e+00 1.00000000e+00
 4.31247274e+00 3.53663295e+00 1.00000000e+00
 2.32005944e+00 2.08896960e+00 1.00000000e+00
 1.27736157e+00 -3.05821345e+00 -1.00000000e+00
 -1.40668122e-02 1.76710694e+00 1.00000000e+00
 -2.45331367e+00 4.73356184e+00 1.00000000e+00
 -1.27305443e+00 1.73054825e+00 1.00000000e+00
 -1.81707541e+00 9.69080404e-01 -1.00000000e+00
 4.37864931e+00 9.38024364e-01 1.00000000e+00
 -3.09822834e+00 4.77745864e+00 1.00000000e+00
 3.03184169e+00 -1.34639574e+00 -1.00000000e+00
 -2.61668963e+00 4.10751718e+00 1.00000000e+00
 -4.36371057e+00 1.71252016e+00 -1.00000000e+00
 -9.45350444e-01 -3.95212690e+00 -1.00000000e+00
 -3.98366256e+00 2.23046442e+00 -1.00000000e+00
 1.83620135e+00 -1.86873701e+00 -1.00000000e+00
 3.17054019e+00 2.62063774e+00 1.00000000e+00
 1.08268963e+00 3.91152664e+00 1.00000000e+00
 2.42693427e+00 -3.46575997e+00 -1.00000000e+00
 -9.64989546e-01 2.09832374e+00 1.00000000e+00
 3.88024242e+00 -1.30329211e+00 -1.00000000e+00
 3.97493550e-01 1.76549980e+00 1.00000000e+00
 -4.40079236e-01 2.21329016e+00 1.00000000e+00
 -1.92175663e+00 4.31777776e+00 1.00000000e+00
 -2.15406771e+00 3.67070235e-01 -1.00000000e+00
 3.15854535e+00 -1.57705621e+00 -1.00000000e+00
 -3.34445528e+00 4.44918430e+00 1.00000000e+00
 -3.21836724e+00 2.43125834e+00 -1.00000000e+00
 3.52053550e+00 4.11242641e+00 1.00000000e+00
 -3.87179447e+00 -3.12676396e+00 -1.00000000e+00
 4.45893159e+00 -4.15412311e+00 -1.00000000e+00
 1.41812003e+00 4.21626587e+00 1.00000000e+00
 3.24596900e+00 2.99440037e+00 1.00000000e+00
 -4.36064395e+00 6.62264628e-01 -1.00000000e+00
 -1.72980181e+00 1.16913131e-01 -1.00000000e+00
 -9.49746410e-01 4.64291294e+00 1.00000000e+00
 4.48793762e-01 3.89063235e+00 1.00000000e+00
 -2.14539444e-01 -4.74590219e+00 -1.00000000e+00
 -2.29507908e+00 9.42244334e-01 -1.00000000e+00
